FinancialYear,HBT2014,HBT2014QF,ICD10Codes,ICD10CodesQF,DischargeCount,DischargeRates,DischargeRatesQF,PatientsCount,PatientsRates,PatientRatesQF,HospitalResidentsCount,HospitalResidentsRates,HospitalResidentsRatesQF
2009/10,S92000003,d,"F50 - F59, F70 - F99", ,290,5.54, ,220,4.2, ,60,1.15, 
2009/10,S92000003,d,F20 - F29, ,5000,95.57, ,3170,60.59, ,1260,24.08, 
2009/10,SB0802, ,All Codes,d,160, ,:,100, ,:,140, ,:
2009/10,SB0802, ,F60 - F69, ,10, ,:,10, ,:,10, ,:
2009/10,SB0802, ,F10 - F19, ,0, ,:,0, ,:,0, ,:
2009/10,SB0802, ,F30 - F39, ,0, ,:,0, ,:,0, ,:
2009/10,SB0802, ,F40 - F49, ,0, ,:,0, ,:,0, ,:
2009/10,SB0802, ,F00 - F09 or Chapter G and second position F00, ,0, ,:,0, ,:,0, ,:
2009/10,SB0802, ,Non F Codes, ,10, ,:,0, ,:,20, ,:
2009/10,SB0802, ,"F50 - F59, F70 - F99", ,10, ,:,0, ,:,10, ,:
2009/10,SB0802, ,F20 - F29, ,120, ,:,80, ,:,90, ,:
2010/11,S08000015, ,All Codes,d,1640,439.91, ,1200,321.89, ,280,75.11, 
2010/11,S08000015, ,F60 - F69, ,140,37.55, ,60,16.09, ,10,2.68, 
2010/11,S08000015, ,F10 - F19, ,470,126.07, ,370,99.25, ,30,8.05, 
2010/11,S08000015, ,F30 - F39, ,350,93.88, ,260,69.74, ,50,13.41, 
2010/11,S08000015, ,F40 - F49, ,130,34.87, ,110,29.51, ,0,0, 
2010/11,S08000015, ,F00 - F09 or Chapter G and second position F00, ,180,48.28, ,150,40.24, ,100,26.82, 
2010/11,S08000015, ,Non F Codes, ,70,18.78, ,50,13.41, ,30,8.05, 
2010/11,S08000015, ,"F50 - F59, F70 - F99", ,10,2.68, ,10,2.68, ,0,0, 
2010/11,S08000015, ,F20 - F29, ,280,75.11, ,190,50.97, ,60,16.09, 
2010/11,S08000016, ,All Codes,d,560,492.57, ,380,334.24, ,80,70.37, 
2010/11,S08000016, ,F60 - F69, ,40,35.18, ,30,26.39, ,0,0, 
2010/11,S08000016, ,F10 - F19, ,80,70.37, ,70,61.57, ,10,8.8, 
2010/11,S08000016, ,F30 - F39, ,100,87.96, ,60,52.78, ,10,8.8, 
2010/11,S08000016, ,F40 - F49, ,40,35.18, ,30,26.39, ,0,0, 
2010/11,S08000016, ,F00 - F09 or Chapter G and second position F00, ,110,96.75, ,80,70.37, ,30,26.39, 
2010/11,S08000016, ,Non F Codes, ,40,35.18, ,30,26.39, ,10,8.8, 
2010/11,S08000016, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2010/11,S08000016, ,F20 - F29, ,150,131.94, ,80,70.37, ,20,17.59, 
2010/11,S08000017, ,All Codes,d,750,496.36, ,510,337.52, ,80,52.95, 
2010/11,S08000017, ,F60 - F69, ,150,99.27, ,60,39.71, ,0,0, 
2010/11,S08000017, ,F10 - F19, ,130,86.04, ,100,66.18, ,10,6.62, 
2010/11,S08000017, ,F30 - F39, ,140,92.65, ,110,72.8, ,10,6.62, 
2010/11,S08000017, ,F40 - F49, ,50,33.09, ,40,26.47, ,0,0, 
2010/11,S08000017, ,F00 - F09 or Chapter G and second position F00, ,110,72.8, ,90,59.56, ,30,19.85, 
2010/11,S08000017, ,Non F Codes, ,20,13.24, ,10,6.62, ,10,6.62, 
2010/11,S08000017, ,"F50 - F59, F70 - F99", ,10,6.62, ,10,6.62, ,0,0, 
2010/11,S08000017, ,F20 - F29, ,130,86.04, ,100,66.18, ,20,13.24, 
2010/11,S08000018, ,All Codes,d,1460,402.64, ,1020,281.29, ,280,77.22, 
2010/11,S08000018, ,F60 - F69, ,80,22.06, ,50,13.79, ,0,0, 
2010/11,S08000018, ,F10 - F19, ,200,55.16, ,150,41.37, ,10,2.76, 
2010/11,S08000018, ,F30 - F39, ,360,99.28, ,240,66.19, ,40,11.03, 
2010/11,S08000018, ,F40 - F49, ,140,38.61, ,100,27.58, ,10,2.76, 
2010/11,S08000018, ,F00 - F09 or Chapter G and second position F00, ,250,68.94, ,190,52.4, ,90,24.82, 
2010/11,S08000018, ,Non F Codes, ,60,16.55, ,50,13.79, ,40,11.03, 
2010/11,S08000018, ,"F50 - F59, F70 - F99", ,20,5.52, ,10,2.76, ,0,0, 
2010/11,S08000018, ,F20 - F29, ,370,102.04, ,240,66.19, ,80,22.06, 
2010/11,S08000019, ,All Codes,d,1150,388.49, ,810,273.63, ,190,64.18, 
2010/11,S08000019, ,F60 - F69, ,140,47.29, ,70,23.65, ,10,3.38, 
2010/11,S08000019, ,F10 - F19, ,220,74.32, ,180,60.81, ,0,0, 
2010/11,S08000019, ,F30 - F39, ,180,60.81, ,140,47.29, ,20,6.76, 
2010/11,S08000019, ,F40 - F49, ,100,33.78, ,80,27.03, ,0,0, 
2010/11,S08000019, ,F00 - F09 or Chapter G and second position F00, ,160,54.05, ,120,40.54, ,70,23.65, 
2010/11,S08000019, ,Non F Codes, ,150,50.67, ,90,30.4, ,20,6.76, 
2010/11,S08000019, ,"F50 - F59, F70 - F99", ,20,6.76, ,10,3.38, ,0,0, 
2010/11,S08000019, ,F20 - F29, ,190,64.18, ,130,43.92, ,60,20.27, 
2010/11,S08000020, ,All Codes,d,1960,346.99, ,1400,247.85, ,310,54.88, 
2010/11,S08000020, ,F60 - F69, ,130,23.01, ,70,12.39, ,10,1.77, 
2010/11,S08000020, ,F10 - F19, ,160,28.33, ,130,23.01, ,20,3.54, 
2010/11,S08000020, ,F30 - F39, ,680,120.39, ,500,88.52, ,70,12.39, 
2010/11,S08000020, ,F40 - F49, ,100,17.7, ,90,15.93, ,10,1.77, 
2010/11,S08000020, ,F00 - F09 or Chapter G and second position F00, ,310,54.88, ,260,46.03, ,80,14.16, 
2010/11,S08000020, ,Non F Codes, ,60,10.62, ,40,7.08, ,20,3.54, 
2010/11,S08000020, ,"F50 - F59, F70 - F99", ,20,3.54, ,20,3.54, ,10,1.77, 
2010/11,S08000020, ,F20 - F29, ,500,88.52, ,280,49.57, ,100,17.7, 
2010/11,S08000021, ,All Codes,d,5060,448.65, ,3660,324.51, ,1140,101.08, 
2010/11,S08000021, ,F60 - F69, ,280,24.83, ,160,14.19, ,20,1.77, 
2010/11,S08000021, ,F10 - F19, ,840,74.48, ,690,61.18, ,50,4.43, 
2010/11,S08000021, ,F30 - F39, ,1260,111.72, ,890,78.91, ,170,15.07, 
2010/11,S08000021, ,F40 - F49, ,260,23.05, ,200,17.73, ,20,1.77, 
2010/11,S08000021, ,F00 - F09 or Chapter G and second position F00, ,590,52.31, ,500,44.33, ,320,28.37, 
2010/11,S08000021, ,Non F Codes, ,470,41.67, ,300,26.6, ,170,15.07, 
2010/11,S08000021, ,"F50 - F59, F70 - F99", ,100,8.87, ,80,7.09, ,30,2.66, 
2010/11,S08000021, ,F20 - F29, ,1260,111.72, ,830,73.59, ,350,31.03, 
2010/11,S08000022, ,All Codes,d,1280,400.81, ,1040,325.66, ,200,62.63, 
2010/11,S08000022, ,F60 - F69, ,120,37.58, ,80,25.05, ,10,3.13, 
2010/11,S08000022, ,F10 - F19, ,240,75.15, ,200,62.63, ,10,3.13, 
2010/11,S08000022, ,F30 - F39, ,310,97.07, ,260,81.42, ,40,12.53, 
2010/11,S08000022, ,F40 - F49, ,110,34.44, ,90,28.18, ,10,3.13, 
2010/11,S08000022, ,F00 - F09 or Chapter G and second position F00, ,180,56.36, ,170,53.23, ,60,18.79, 
2010/11,S08000022, ,Non F Codes, ,70,21.92, ,60,18.79, ,10,3.13, 
2010/11,S08000022, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2010/11,S08000022, ,F20 - F29, ,250,78.28, ,180,56.36, ,60,18.79, 
2010/11,S08000023, ,All Codes,d,2400,369.54, ,1780,274.07, ,360,55.43, 
2010/11,S08000023, ,F60 - F69, ,80,12.32, ,40,6.16, ,10,1.54, 
2010/11,S08000023, ,F10 - F19, ,410,63.13, ,310,47.73, ,30,4.62, 
2010/11,S08000023, ,F30 - F39, ,810,124.72, ,600,92.38, ,70,10.78, 
2010/11,S08000023, ,F40 - F49, ,140,21.56, ,110,16.94, ,10,1.54, 
2010/11,S08000023, ,F00 - F09 or Chapter G and second position F00, ,250,38.49, ,210,32.33, ,130,20.02, 
2010/11,S08000023, ,Non F Codes, ,220,33.87, ,160,24.64, ,40,6.16, 
2010/11,S08000023, ,"F50 - F59, F70 - F99", ,10,1.54, ,10,1.54, ,0,0, 
2010/11,S08000023, ,F20 - F29, ,480,73.91, ,340,52.35, ,80,12.32, 
2010/11,S08000024, ,All Codes,d,3110,376.73, ,2400,290.72, ,630,76.31, 
2010/11,S08000024, ,F60 - F69, ,110,13.32, ,80,9.69, ,20,2.42, 
2010/11,S08000024, ,F10 - F19, ,630,76.31, ,540,65.41, ,20,2.42, 
2010/11,S08000024, ,F30 - F39, ,800,96.91, ,620,75.1, ,80,9.69, 
2010/11,S08000024, ,F40 - F49, ,150,18.17, ,130,15.75, ,20,2.42, 
2010/11,S08000024, ,F00 - F09 or Chapter G and second position F00, ,570,69.05, ,420,50.88, ,260,31.49, 
2010/11,S08000024, ,Non F Codes, ,100,12.11, ,70,8.48, ,40,4.85, 
2010/11,S08000024, ,"F50 - F59, F70 - F99", ,40,4.85, ,40,4.85, ,10,1.21, 
2010/11,S08000024, ,F20 - F29, ,710,86.01, ,500,60.57, ,190,23.02, 
2010/11,S08000027, ,All Codes,d,1920,471.66, ,1440,353.75, ,300,73.7, 
2010/11,S08000027, ,F60 - F69, ,90,22.11, ,50,12.28, ,0,0, 
2010/11,S08000027, ,F10 - F19, ,460,113, ,340,83.52, ,10,2.46, 
2010/11,S08000027, ,F30 - F39, ,560,137.57, ,410,100.72, ,50,12.28, 
2010/11,S08000027, ,F40 - F49, ,130,31.94, ,100,24.57, ,10,2.46, 
2010/11,S08000027, ,F00 - F09 or Chapter G and second position F00, ,270,66.33, ,230,56.5, ,100,24.57, 
2010/11,S08000027, ,Non F Codes, ,80,19.65, ,70,17.2, ,40,9.83, 
2010/11,S08000027, ,"F50 - F59, F70 - F99", ,10,2.46, ,10,2.46, ,0,0, 
2010/11,S08000027, ,F20 - F29, ,320,78.61, ,230,56.5, ,90,22.11, 
2010/11,S08000028, ,All Codes,d,70,253.62, ,50,181.16, ,20,72.46, 
2010/11,S08000028, ,F60 - F69, ,10,36.23, ,10,36.23, ,0,0, 
2010/11,S08000028, ,F10 - F19, ,10,36.23, ,0,0, ,0,0, 
2010/11,S08000028, ,F30 - F39, ,20,72.46, ,10,36.23, ,0,0, 
2010/11,S08000028, ,F40 - F49, ,10,36.23, ,10,36.23, ,0,0, 
2010/11,S08000028, ,F00 - F09 or Chapter G and second position F00, ,10,36.23, ,10,36.23, ,20,72.46, 
2010/11,S08000028, ,Non F Codes, ,0,0, ,0,0, ,0,0, 
2010/11,S08000028, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2010/11,S08000028, ,F20 - F29, ,10,36.23, ,10,36.23, ,0,0, 
2010/11,S92000003,d,All Codes,d,21490,408.38, ,15450,293.6, ,4000,76.01, 
2010/11,S92000003,d,F60 - F69, ,1380,26.22, ,750,14.25, ,100,1.9, 
2010/11,S92000003,d,F10 - F19, ,3840,72.97, ,3050,57.96, ,200,3.8, 
2010/11,S92000003,d,F30 - F39, ,5580,106.04, ,4000,76.01, ,590,11.21, 
2010/11,S92000003,d,F40 - F49, ,1350,25.65, ,1060,20.14, ,90,1.71, 
2010/11,S92000003,d,F00 - F09 or Chapter G and second position F00, ,3000,57.01, ,2400,45.61, ,1290,24.51, 
2010/11,S92000003,d,Non F Codes, ,1330,25.27, ,900,17.1, ,470,8.93, 
2010/11,S92000003,d,"F50 - F59, F70 - F99", ,270,5.13, ,210,3.99, ,80,1.52, 
2010/11,S92000003,d,F20 - F29, ,4750,90.27, ,3070,58.34, ,1190,22.61, 
2010/11,SB0802, ,All Codes,d,130, ,:,90, ,:,140, ,:
2010/11,SB0802, ,F60 - F69, ,10, ,:,0, ,:,10, ,:
2010/11,SB0802, ,F10 - F19, ,0, ,:,0, ,:,0, ,:
2010/11,SB0802, ,F30 - F39, ,10, ,:,0, ,:,0, ,:
2010/11,SB0802, ,F40 - F49, ,0, ,:,0, ,:,0, ,:
2010/11,SB0802, ,F00 - F09 or Chapter G and second position F00, ,0, ,:,0, ,:,0, ,:
2010/11,SB0802, ,Non F Codes, ,0, ,:,0, ,:,20, ,:
2010/11,SB0802, ,"F50 - F59, F70 - F99", ,10, ,:,10, ,:,10, ,:
2010/11,SB0802, ,F20 - F29, ,100, ,:,60, ,:,90, ,:
2011/12,S08000015, ,All Codes,d,1550,414.7, ,1120,299.66, ,250,66.89, 
2011/12,S08000015, ,F60 - F69, ,140,37.46, ,80,21.4, ,10,2.68, 
2011/12,S08000015, ,F10 - F19, ,440,117.72, ,330,88.29, ,20,5.35, 
2011/12,S08000015, ,F30 - F39, ,310,82.94, ,220,58.86, ,30,8.03, 
2011/12,S08000015, ,F40 - F49, ,130,34.78, ,90,24.08, ,10,2.68, 
2011/12,S08000015, ,F00 - F09 or Chapter G and second position F00, ,180,48.16, ,160,42.81, ,90,24.08, 
2011/12,S08000015, ,Non F Codes, ,50,13.38, ,40,10.7, ,30,8.03, 
2011/12,S08000015, ,"F50 - F59, F70 - F99", ,10,2.68, ,10,2.68, ,0,0, 
2011/12,S08000015, ,F20 - F29, ,290,77.59, ,190,50.83, ,50,13.38, 
2011/12,S08000016, ,All Codes,d,550,482.96, ,360,316.12, ,80,70.25, 
2011/12,S08000016, ,F60 - F69, ,40,35.12, ,20,17.56, ,0,0, 
2011/12,S08000016, ,F10 - F19, ,90,79.03, ,80,70.25, ,0,0, 
2011/12,S08000016, ,F30 - F39, ,100,87.81, ,60,52.69, ,10,8.78, 
2011/12,S08000016, ,F40 - F49, ,40,35.12, ,30,26.34, ,0,0, 
2011/12,S08000016, ,F00 - F09 or Chapter G and second position F00, ,90,79.03, ,60,52.69, ,30,26.34, 
2011/12,S08000016, ,Non F Codes, ,40,35.12, ,30,26.34, ,10,8.78, 
2011/12,S08000016, ,"F50 - F59, F70 - F99", ,10,8.78, ,10,8.78, ,0,0, 
2011/12,S08000016, ,F20 - F29, ,140,122.94, ,70,61.47, ,20,17.56, 
2011/12,S08000017, ,All Codes,d,760,501.95, ,470,310.42, ,60,39.63, 
2011/12,S08000017, ,F60 - F69, ,130,85.86, ,60,39.63, ,0,0, 
2011/12,S08000017, ,F10 - F19, ,120,79.26, ,90,59.44, ,0,0, 
2011/12,S08000017, ,F30 - F39, ,170,112.28, ,110,72.65, ,10,6.6, 
2011/12,S08000017, ,F40 - F49, ,50,33.02, ,40,26.42, ,0,0, 
2011/12,S08000017, ,F00 - F09 or Chapter G and second position F00, ,100,66.05, ,70,46.23, ,20,13.21, 
2011/12,S08000017, ,Non F Codes, ,30,19.81, ,20,13.21, ,10,6.6, 
2011/12,S08000017, ,"F50 - F59, F70 - F99", ,10,6.6, ,0,0, ,0,0, 
2011/12,S08000017, ,F20 - F29, ,150,99.07, ,80,52.84, ,20,13.21, 
2011/12,S08000018, ,All Codes,d,1460,399.67, ,1010,276.49, ,250,68.44, 
2011/12,S08000018, ,F60 - F69, ,110,30.11, ,60,16.42, ,0,0, 
2011/12,S08000018, ,F10 - F19, ,170,46.54, ,130,35.59, ,0,0, 
2011/12,S08000018, ,F30 - F39, ,320,87.6, ,220,60.22, ,40,10.95, 
2011/12,S08000018, ,F40 - F49, ,150,41.06, ,110,30.11, ,10,2.74, 
2011/12,S08000018, ,F00 - F09 or Chapter G and second position F00, ,240,65.7, ,190,52.01, ,80,21.9, 
2011/12,S08000018, ,Non F Codes, ,60,16.42, ,50,13.69, ,40,10.95, 
2011/12,S08000018, ,"F50 - F59, F70 - F99", ,30,8.21, ,20,5.47, ,0,0, 
2011/12,S08000018, ,F20 - F29, ,390,106.76, ,240,65.7, ,80,21.9, 
2011/12,S08000019, ,All Codes,d,1030,345.54, ,770,258.32, ,180,60.39, 
2011/12,S08000019, ,F60 - F69, ,100,33.55, ,60,20.13, ,0,0, 
2011/12,S08000019, ,F10 - F19, ,200,67.1, ,160,53.68, ,10,3.35, 
2011/12,S08000019, ,F30 - F39, ,180,60.39, ,140,46.97, ,20,6.71, 
2011/12,S08000019, ,F40 - F49, ,70,23.48, ,50,16.77, ,0,0, 
2011/12,S08000019, ,F00 - F09 or Chapter G and second position F00, ,140,46.97, ,120,40.26, ,60,20.13, 
2011/12,S08000019, ,Non F Codes, ,130,43.61, ,90,30.19, ,20,6.71, 
2011/12,S08000019, ,"F50 - F59, F70 - F99", ,10,3.35, ,10,3.35, ,0,0, 
2011/12,S08000019, ,F20 - F29, ,200,67.1, ,130,43.61, ,50,16.77, 
2011/12,S08000020, ,All Codes,d,2020,354.65, ,1460,256.33, ,310,54.43, 
2011/12,S08000020, ,F60 - F69, ,140,24.58, ,70,12.29, ,10,1.76, 
2011/12,S08000020, ,F10 - F19, ,150,26.34, ,120,21.07, ,10,1.76, 
2011/12,S08000020, ,F30 - F39, ,730,128.16, ,550,96.56, ,70,12.29, 
2011/12,S08000020, ,F40 - F49, ,110,19.31, ,90,15.8, ,10,1.76, 
2011/12,S08000020, ,F00 - F09 or Chapter G and second position F00, ,260,45.65, ,220,38.62, ,80,14.05, 
2011/12,S08000020, ,Non F Codes, ,40,7.02, ,40,7.02, ,20,3.51, 
2011/12,S08000020, ,"F50 - F59, F70 - F99", ,40,7.02, ,30,5.27, ,10,1.76, 
2011/12,S08000020, ,F20 - F29, ,550,96.56, ,350,61.45, ,100,17.56, 
2011/12,S08000021, ,All Codes,d,5100,449.18, ,3700,325.88, ,1100,96.88, 
2011/12,S08000021, ,F60 - F69, ,330,29.06, ,200,17.61, ,20,1.76, 
2011/12,S08000021, ,F10 - F19, ,750,66.06, ,630,55.49, ,50,4.4, 
2011/12,S08000021, ,F30 - F39, ,1220,107.45, ,900,79.27, ,170,14.97, 
2011/12,S08000021, ,F40 - F49, ,250,22.02, ,190,16.73, ,30,2.64, 
2011/12,S08000021, ,F00 - F09 or Chapter G and second position F00, ,520,45.8, ,450,39.63, ,260,22.9, 
2011/12,S08000021, ,Non F Codes, ,530,46.68, ,340,29.95, ,180,15.85, 
2011/12,S08000021, ,"F50 - F59, F70 - F99", ,100,8.81, ,80,7.05, ,40,3.52, 
2011/12,S08000021, ,F20 - F29, ,1380,121.54, ,900,79.27, ,350,30.83, 
2011/12,S08000022, ,All Codes,d,1230,382.39, ,1000,310.89, ,170,52.85, 
2011/12,S08000022, ,F60 - F69, ,120,37.31, ,90,27.98, ,0,0, 
2011/12,S08000022, ,F10 - F19, ,230,71.5, ,210,65.29, ,10,3.11, 
2011/12,S08000022, ,F30 - F39, ,270,83.94, ,230,71.5, ,30,9.33, 
2011/12,S08000022, ,F40 - F49, ,90,27.98, ,80,24.87, ,10,3.11, 
2011/12,S08000022, ,F00 - F09 or Chapter G and second position F00, ,180,55.96, ,150,46.63, ,40,12.44, 
2011/12,S08000022, ,Non F Codes, ,60,18.65, ,50,15.54, ,20,6.22, 
2011/12,S08000022, ,"F50 - F59, F70 - F99", ,10,3.11, ,10,3.11, ,0,0, 
2011/12,S08000022, ,F20 - F29, ,270,83.94, ,200,62.18, ,50,15.54, 
2011/12,S08000023, ,All Codes,d,2330,357.57, ,1750,268.56, ,350,53.71, 
2011/12,S08000023, ,F60 - F69, ,90,13.81, ,60,9.21, ,10,1.53, 
2011/12,S08000023, ,F10 - F19, ,470,72.13, ,360,55.25, ,20,3.07, 
2011/12,S08000023, ,F30 - F39, ,770,118.17, ,600,92.08, ,60,9.21, 
2011/12,S08000023, ,F40 - F49, ,160,24.55, ,120,18.42, ,10,1.53, 
2011/12,S08000023, ,F00 - F09 or Chapter G and second position F00, ,220,33.76, ,190,29.16, ,120,18.42, 
2011/12,S08000023, ,Non F Codes, ,200,30.69, ,140,21.48, ,40,6.14, 
2011/12,S08000023, ,"F50 - F59, F70 - F99", ,20,3.07, ,10,1.53, ,0,0, 
2011/12,S08000023, ,F20 - F29, ,400,61.39, ,270,41.44, ,90,13.81, 
2011/12,S08000024, ,All Codes,d,3240,387.28, ,2480,296.43, ,600,71.72, 
2011/12,S08000024, ,F60 - F69, ,180,21.52, ,110,13.15, ,20,2.39, 
2011/12,S08000024, ,F10 - F19, ,590,70.52, ,520,62.16, ,20,2.39, 
2011/12,S08000024, ,F30 - F39, ,930,111.16, ,690,82.48, ,90,10.76, 
2011/12,S08000024, ,F40 - F49, ,180,21.52, ,150,17.93, ,10,1.2, 
2011/12,S08000024, ,F00 - F09 or Chapter G and second position F00, ,510,60.96, ,390,46.62, ,220,26.3, 
2011/12,S08000024, ,Non F Codes, ,90,10.76, ,80,9.56, ,50,5.98, 
2011/12,S08000024, ,"F50 - F59, F70 - F99", ,60,7.17, ,50,5.98, ,10,1.2, 
2011/12,S08000024, ,F20 - F29, ,690,82.48, ,490,58.57, ,180,21.52, 
2011/12,S08000027, ,All Codes,d,1900,463.13, ,1390,338.82, ,280,68.25, 
2011/12,S08000027, ,F60 - F69, ,70,17.06, ,40,9.75, ,10,2.44, 
2011/12,S08000027, ,F10 - F19, ,420,102.38, ,300,73.13, ,10,2.44, 
2011/12,S08000027, ,F30 - F39, ,510,124.31, ,360,87.75, ,50,12.19, 
2011/12,S08000027, ,F40 - F49, ,120,29.25, ,100,24.38, ,10,2.44, 
2011/12,S08000027, ,F00 - F09 or Chapter G and second position F00, ,300,73.13, ,240,58.5, ,90,21.94, 
2011/12,S08000027, ,Non F Codes, ,110,26.81, ,90,21.94, ,30,7.31, 
2011/12,S08000027, ,"F50 - F59, F70 - F99", ,20,4.88, ,20,4.88, ,0,0, 
2011/12,S08000027, ,F20 - F29, ,350,85.31, ,240,58.5, ,80,19.5, 
2011/12,S08000028, ,All Codes,d,60,216.68, ,60,216.68, ,20,72.23, 
2011/12,S08000028, ,F60 - F69, ,0,0, ,0,0, ,0,0, 
2011/12,S08000028, ,F10 - F19, ,0,0, ,0,0, ,0,0, 
2011/12,S08000028, ,F30 - F39, ,20,72.23, ,20,72.23, ,0,0, 
2011/12,S08000028, ,F40 - F49, ,0,0, ,0,0, ,0,0, 
2011/12,S08000028, ,F00 - F09 or Chapter G and second position F00, ,20,72.23, ,20,72.23, ,10,36.11, 
2011/12,S08000028, ,Non F Codes, ,0,0, ,0,0, ,0,0, 
2011/12,S08000028, ,"F50 - F59, F70 - F99", ,0,0, ,0,0, ,0,0, 
2011/12,S08000028, ,F20 - F29, ,10,36.11, ,10,36.11, ,0,0, 
2011/12,S92000003,d,All Codes,d,21510,405.86, ,15330,289.25, ,3790,71.51, 
2011/12,S92000003,d,F60 - F69, ,1470,27.74, ,820,15.47, ,100,1.89, 
2011/12,S92000003,d,F10 - F19, ,3650,68.87, ,2890,54.53, ,160,3.02, 
2011/12,S92000003,d,F30 - F39, ,5540,104.53, ,3990,75.28, ,580,10.94, 
2011/12,S92000003,d,F40 - F49, ,1360,25.66, ,1040,19.62, ,90,1.7, 
2011/12,S92000003,d,F00 - F09 or Chapter G and second position F00, ,2770,52.27, ,2260,42.64, ,1120,21.13, 
2011/12,S92000003,d,Non F Codes, ,1340,25.28, ,920,17.36, ,520,9.81, 
2011/12,S92000003,d,"F50 - F59, F70 - F99", ,340,6.42, ,240,4.53, ,80,1.51, 
2011/12,S92000003,d,F20 - F29, ,5050,95.28, ,3170,59.81, ,1130,21.32, 
2011/12,SB0802, ,All Codes,d,280, ,:,140, ,:,140, ,:
2011/12,SB0802, ,F60 - F69, ,10, ,:,10, ,:,10, ,:
2011/12,SB0802, ,F10 - F19, ,0, ,:,0, ,:,0, ,:
2011/12,SB0802, ,F30 - F39, ,10, ,:,0, ,:,0, ,:
2011/12,SB0802, ,F40 - F49, ,0, ,:,0, ,:,0, ,:
2011/12,SB0802, ,F00 - F09 or Chapter G and second position F00, ,10, ,:,0, ,:,0, ,:
2011/12,SB0802, ,Non F Codes, ,0, ,:,0, ,:,20, ,:
2011/12,SB0802, ,"F50 - F59, F70 - F99", ,20, ,:,20, ,:,10, ,:
2011/12,SB0802, ,F20 - F29, ,220, ,:,110, ,:,90, ,:
2012/13,S08000015, ,All Codes,d,1330,356.36, ,950,254.54, ,230,61.63, 
2012/13,S08000015, ,F60 - F69, ,110,29.47, ,70,18.76, ,10,2.68, 
2012/13,S08000015, ,F10 - F19, ,380,101.82, ,280,75.02, ,20,5.36, 
2012/13,S08000015, ,F30 - F39, ,250,66.98, ,190,50.91, ,30,8.04, 
2012/13,S08000015, ,F40 - F49, ,100,26.79, ,70,18.76, ,0,0, 
2012/13,S08000015, ,F00 - F09 or Chapter G and second position F00, ,130,34.83, ,120,32.15, ,80,21.44, 
2012/13,S08000015, ,Non F Codes, ,50,13.4, ,40,10.72, ,40,10.72, 
2012/13,S08000015, ,"F50 - F59, F70 - F99", ,20,5.36, ,10,2.68, ,0,0, 
2012/13,S08000015, ,F20 - F29, ,280,75.02, ,160,42.87, ,50,13.4, 
2012/13,S08000016, ,All Codes,d,520,457.26, ,340,298.98, ,60,52.76, 
2012/13,S08000016, ,F60 - F69, ,50,43.97, ,20,17.59, ,0,0, 
2012/13,S08000016, ,F10 - F19, ,70,61.55, ,50,43.97, ,0,0, 
2012/13,S08000016, ,F30 - F39, ,100,87.94, ,60,52.76, ,10,8.79, 
2012/13,S08000016, ,F40 - F49, ,40,35.17, ,30,26.38, ,0,0, 
2012/13,S08000016, ,F00 - F09 or Chapter G and second position F00, ,70,61.55, ,60,52.76, ,30,26.38, 
2012/13,S08000016, ,Non F Codes, ,40,35.17, ,30,26.38, ,10,8.79, 
2012/13,S08000016, ,"F50 - F59, F70 - F99", ,10,8.79, ,10,8.79, ,0,0, 
2012/13,S08000016, ,F20 - F29, ,150,131.9, ,80,70.35, ,20,17.59, 
2012/13,S08000017, ,All Codes,d,660,437.55, ,420,278.44, ,70,46.41, 
2012/13,S08000017, ,F60 - F69, ,120,79.55, ,50,33.15, ,0,0, 
2012/13,S08000017, ,F10 - F19, ,90,59.67, ,60,39.78, ,0,0, 
2012/13,S08000017, ,F30 - F39, ,150,99.44, ,110,72.92, ,10,6.63, 
2012/13,S08000017, ,F40 - F49, ,40,26.52, ,30,19.89, ,0,0, 
2012/13,S08000017, ,F00 - F09 or Chapter G and second position F00, ,80,53.04, ,60,39.78, ,20,13.26, 
2012/13,S08000017, ,Non F Codes, ,40,26.52, ,30,19.89, ,10,6.63, 
2012/13,S08000017, ,"F50 - F59, F70 - F99", ,10,6.63, ,0,0, ,0,0, 
2012/13,S08000017, ,F20 - F29, ,140,92.81, ,70,46.41, ,20,13.26, 
2012/13,S08000018, ,All Codes,d,1390,379.56, ,960,262.14, ,240,65.54, 
2012/13,S08000018, ,F60 - F69, ,110,30.04, ,60,16.38, ,0,0, 
2012/13,S08000018, ,F10 - F19, ,130,35.5, ,100,27.31, ,10,2.73, 
2012/13,S08000018, ,F30 - F39, ,330,90.11, ,220,60.07, ,30,8.19, 
2012/13,S08000018, ,F40 - F49, ,120,32.77, ,90,24.58, ,10,2.73, 
2012/13,S08000018, ,F00 - F09 or Chapter G and second position F00, ,240,65.54, ,190,51.88, ,80,21.85, 
2012/13,S08000018, ,Non F Codes, ,70,19.11, ,60,16.38, ,50,13.65, 
2012/13,S08000018, ,"F50 - F59, F70 - F99", ,20,5.46, ,10,2.73, ,0,0, 
2012/13,S08000018, ,F20 - F29, ,370,101.03, ,230,62.81, ,60,16.38, 
2012/13,S08000019, ,All Codes,d,1080,361.1, ,810,270.82, ,180,60.18, 
